company,job_title,job_location,job_duration,date_posted,url
New York Times,Executive Assistant - Corporate Security,"New York, NY",FULL_TIME,2022-05-09,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Executive-Assistant---Corporate-Security_REQ-012443
New York Times,AV Operations Manager,"New York, NY",FULL_TIME,2022-05-09,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/AV-Operations-Manager_REQ-012547-1
New York Times,Sourcing Manager,"New York, NY",FULL_TIME,2022-05-06,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Sourcing-Manager_REQ-012548
New York Times,Senior Talent Acquisition Manager,"New York, NY",FULL_TIME,2022-05-05,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Talent-Acquisition-Manager_REQ-011377
New York Times,"Associate, Business Development","New York, NY",FULL_TIME,2022-05-05,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Associate--Business-Development_REQ-012354
New York Times,Paperhandler Casual,"New York, NY",PART_TIME,2022-05-05,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Paperhandler-Casual_REQ-012415
New York Times,Paperhandler Casual,"New York, NY",PART_TIME,2022-05-05,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Paperhandler-Casual_REQ-012416
New York Times,"Sponsorship Account Manager, NYT Events","New York, NY",FULL_TIME,2022-05-04,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Sponsorship-Account-Manager--NYT-Events_REQ-012536-1
New York Times,Revenue Analytics Analyst,"New York, NY",FULL_TIME,2022-05-04,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Revenue-Analytics-Analyst_REQ-012539-1
New York Times,HR Project Manager,"New York, NY",FULL_TIME,2022-05-04,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/HR-Project-Manager_REQ-012541
New York Times,Senior Pension Analyst,"New York, NY",FULL_TIME,2022-05-04,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Pension-Analyst_REQ-012515
New York Times,Client Lead - TEMP,"New York, NY",FULL_TIME,2022-05-04,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Client-Lead---TEMP_REQ-012514-1
New York Times,"Program Manager, Talent Management","New York, NY",FULL_TIME,2022-05-04,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Program-Manager--Talent-Management_REQ-012526
New York Times,Paperhandler Casual,"New York, NY",PART_TIME,2022-05-04,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Paperhandler-Casual-3_REQ-012409
